epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1271.92,0.00848,1.11065,1.70384,0.75263,0.74658,0.79927,0.45121,0.01014,1.06058,1.93859,0.000673158,0.000673158,0.000673158
181,1296.98,0.00868,1.03989,1.7344,0.78354,0.73275,0.80317,0.45009,0.01026,1.05826,1.95357,0.000621053,0.000621053,0.000621053
182,1303.83,0.00829,0.97518,1.69244,0.77335,0.74634,0.79445,0.44584,0.01025,1.06232,1.97086,0.000568947,0.000568947,0.000568947
183,1310.7,0.00824,0.95912,1.67799,0.75794,0.75547,0.79839,0.44355,0.01015,1.06003,1.95853,0.000516842,0.000516842,0.000516842
184,1317.59,0.00818,0.95133,1.66859,0.7509,0.76284,0.79734,0.44767,0.01007,1.05818,1.94606,0.000464737,0.000464737,0.000464737
185,1324.51,0.00821,0.94562,1.6675,0.75707,0.77366,0.79891,0.44561,0.01017,1.05844,1.95566,0.000412632,0.000412632,0.000412632
186,1331.42,0.00815,0.94378,1.66828,0.7372,0.76148,0.80604,0.45023,0.01008,1.0434,1.94899,0.000360526,0.000360526,0.000360526
187,1338.29,0.00806,0.9256,1.65421,0.70623,0.78824,0.79624,0.44598,0.01011,1.05105,1.95502,0.000308421,0.000308421,0.000308421
188,1345.19,0.00806,0.93513,1.65028,0.72493,0.79026,0.80103,0.44868,0.01013,1.05004,1.95471,0.000256316,0.000256316,0.000256316
189,1352.09,0.00798,0.91399,1.64769,0.74329,0.77129,0.802,0.44778,0.01015,1.04896,1.9575,0.000204211,0.000204211,0.000204211
190,1358.97,0.00808,0.92722,1.65343,0.74055,0.75641,0.80058,0.44998,0.01011,1.04456,1.95404,0.000152105,0.000152105,0.000152105
